Country,CountryCode,Year,PrimaryEnrol_3,NatIncome_5,IncomeCapita_7,AgriLand_9,AirFreight_14,AirPassengers_15,PriceIndex_24,HlthExCapita_33,DepIntRate_35,kWhCapita_45,GDP_65,GDPCapita_67,Inflation_83,Labor_89,LandArea_90,LenIntRate_91,MfgValGDP_96,Population_110,ServicesAdd_130,TaxGDP%_135,Developed,Global North/South
Bangladesh,BGD,2002,,"52,443,711,581",396,"93,530",172,"1,536,102",56.82,9.34,7.91,123,"54,724,081,491",413,3.33,"49,600,849","130,170",12.61,14.32,"132,478,077",51.57,6.69,0,Global South
Bangladesh,BGD,2003,,"57,718,616,044",428,"93,280",175,"1,587,606",60.04,10.28,7.11,129,"60,158,929,188",446,5.67,"50,809,260","130,170",12.04,14.15,"134,791,598",52.4,6.97,0,Global South
Bangladesh,BGD,2004,,"62,716,506,925",458,"93,230",180,"1,650,276",64.6,11.09,5.8,165,"65,108,544,250",475,7.59,"51,987,835","130,170",10.4,14.44,"136,986,429",52.81,7.05,0,Global South
Bangladesh,BGD,2005,97.24,"66,897,237,097",481,"93,110",183,"1,634,473",69.15,11.61,5.53,176,"69,442,943,089",499,7.05,"53,123,178","130,170",10.62,14.74,"139,035,505",52.88,7.14,0,Global South
Bangladesh,BGD,2006,96.74,"69,265,458,088",492,"92,800",191,"1,729,451",73.83,12.34,5.99,197,"71,819,083,684",510,6.77,"54,083,636","130,170",11.66,15.31,"140,921,154",52.74,7.04,0,Global South
Bangladesh,BGD,2007,,"77,484,504,699",543,"92,660",89,"1,242,865",80.56,14.32,6.99,206,"79,611,888,213",558,9.11,"54,954,286","130,170",12.64,15.93,"142,660,381",52.88,6.92,0,Global South
Bangladesh,BGD,2008,95.72,"90,520,968,068",627,"92,530",84,"1,224,222",87.73,15.8,7.55,208,"91,631,278,239",635,8.9,"55,799,460","130,170",12.89,16.12,"144,304,164",52.93,7.66,0,Global South
Bangladesh,BGD,2009,95.86,"101,854,000,000",698,"92,460",0,"1,409,414",92.48,17.92,7.81,226,"102,478,000,000",702,5.42,"56,639,145","130,170",13.33,16.48,"145,924,795",53.32,7.5,0,Global South
Bangladesh,BGD,2010,94.96,"114,700,000,000",777,"92,410",164,"1,818,901",100,20.8,7.21,247,"115,279,000,000",781,8.13,"57,493,263","130,170",12.22,16.12,"147,575,433",53.5,7.83,0,Global South
Bangladesh,BGD,2011,,"127,052,000,000",851,"91,280",160,"2,022,389",111.4,22.85,8.84,266,"128,638,000,000",862,11.4,"58,436,990","130,170",13.32,16,"149,273,134",53.05,8.69,0,Global South
Bangladesh,BGD,2012,,"132,689,000,000",879,"91,230",152,"2,195,062",118.32,23.46,10.22,283,"133,356,000,000",883,6.22,"59,377,977","130,170",13.94,15.91,"151,005,733",53.15,9.02,0,Global South
Bangladesh,BGD,2013,,"148,533,000,000",972,"92,780",225,"2,781,708",127.23,26.67,11.72,302,"149,990,000,000",982,7.53,"60,318,372","130,170",13.59,16.44,"152,761,413",53.39,8.96,0,Global South
Bangladesh,BGD,2014,,"168,293,000,000","1,089","93,150",208,"3,051,915",136.13,29.75,9.8,320,"172,885,000,000","1,119",6.99,"61,262,254","130,170",12.95,16.61,"154,517,385",53.64,8.64,0,Global South
Bangladesh,BGD,2015,,"190,516,000,000","1,219","94,242",57,"3,997,815",144.56,32.85,8.24,,"195,079,000,000","1,248",6.19,"62,203,550","130,170",11.71,16.79,"156,256,287",53.71,8.5,0,Global South
Bangladesh,BGD,2016,,"214,724,000,000","1,359","95,022",54,"3,815,869",152.53,34.57,6.2,,"265,236,000,000","1,679",5.51,"63,131,472","130,170",10.41,20.35,"157,977,151",51.21,7.32,0,Global South
Bangladesh,BGD,2017,,"238,042,000,000","1,491","95,413",62,"4,660,739",161.23,37.41,5.61,,"293,755,000,000","1,840",5.7,"66,854,855","130,170",9.54,20.08,"159,685,421",51.38,7,0,Global South
Bangladesh,BGD,2018,,"262,889,000,000","1,629","96,023",51,"5,677,396",170.16,41.9,6.66,,"321,379,000,000","1,991",5.54,"68,073,235","130,170",9.65,20.8,"161,376,713",50.89,7.73,0,Global South
Bangladesh,BGD,2019,,"312,361,000,000","1,916","98,450",169,"6,260,241",179.68,45.86,6.78,,"351,238,000,000","2,154",5.59,"69,229,775","130,170",9.56,21.21,"163,046,173",50.85,7.64,0,Global South
Bangladesh,BGD,2020,,"334,747,000,000","2,033","99,010",118,"2,984,122",189.91,,6.07,,"373,902,000,000","2,270",5.69,"68,412,678","130,170",8.3,20.6,"164,689,383",51.51,7,0,Global South
Bangladesh,BGD,2021,,,,,,,200.44,,5.05,,"416,265,000,000","2,503",5.55,"69,816,327",,7.32,21.24,"166,303,494",51.3,,0,Global South
Brazil,BRA,1972,,"52,631,424,825",527,"1,973,400",254,"4,671,400",,,,499,"58,434,858,375",585,,,"8,358,140",,25.09,"99,859,388",41.44,,0,Global South
Brazil,BRA,1973,,"70,335,236,097",688,"2,008,460",317,"5,842,400",,,,555,"83,592,275,863",817,,,"8,358,140",,24.22,"102,259,497",38.71,,0,Global South
Brazil,BRA,1974,,"92,845,728,066",887,"2,043,520",407,"6,855,500",,,,605,"109,795,000,000","1,049",,,"8,358,140",,25.43,"104,706,193",39.13,,0,Global South
Brazil,BRA,1975,,"108,357,000,000","1,011","2,078,590",461,"7,772,900",,,,651,"129,204,000,000","1,205",,,"8,358,140",,25.58,"107,216,209",40.35,,0,Global South
Brazil,BRA,1976,,"133,549,000,000","1,216","2,127,800",472,"8,799,000",,,,722,"153,169,000,000","1,395",,,"8,358,140",,26.69,"109,790,943",41.52,,0,Global South
Brazil,BRA,1977,,"154,658,000,000","1,376","2,177,010",499,"9,514,400",,,,790,"176,344,000,000","1,569",,,"8,358,140",,25.83,"112,425,392",41.09,,0,Global South
Brazil,BRA,1978,,"174,820,000,000","1,519","2,226,220",571,"10,621,300",,,,860,"200,279,000,000","1,740",,,"8,358,140",,27.26,"115,121,158",42.82,,0,Global South
Brazil,BRA,1979,,"194,644,000,000","1,651","2,275,430",571,"11,856,900",,,,942,"221,338,000,000","1,878",,,"8,358,140",,28.35,"117,878,412",44.16,,0,Global South
Brazil,BRA,1980,,"198,655,000,000","1,646","2,325,172",588,"13,008,100",0,,,"1,017","237,393,000,000","1,967",,,"8,358,140",,29.95,"120,694,012",40.39,,0,Global South
Brazil,BRA,1981,,"222,531,000,000","1,801","2,344,138",645,"12,594,600",0,,,"1,022","258,015,000,000","2,088",101.73,,"8,358,140",,30.18,"123,570,327",41.76,,0,Global South
Brazil,BRA,1982,,"234,687,000,000","1,855","2,363,106",735,"13,168,300",0,,155.57,"1,056","271,314,000,000","2,145",100.54,,"8,358,140",,32.26,"126,498,322",42.42,,0,Global South
Brazil,BRA,1983,,"167,769,000,000","1,296","2,382,074",692,"12,605,900",0,,154.04,"1,112","189,657,000,000","1,465",135.03,,"8,358,140",,31.96,"129,448,815",43.44,,0,Global South
Brazil,BRA,1984,,"173,147,000,000","1,308","2,401,042",832,"12,948,400",0,,266.73,"1,209","188,340,000,000","1,423",192.12,,"8,358,140",,34.27,"132,383,569",43.33,,0,Global South
Brazil,BRA,1985,,"182,391,000,000","1,348","2,419,987",909,"13,402,900",0,,294.42,"1,283","176,124,000,000","1,302",225.99,,"8,358,140",,32.47,"135,274,083",41.52,,0,Global South
Brazil,BRA,1986,,"223,033,000,000","1,615","2,405,792","1,014","17,194,700",0,,109.1,"1,355","215,879,000,000","1,563",147.14,,"8,358,140",,30.68,"138,108,915",40.64,,0,Global South
Brazil,BRA,1987,,"247,456,000,000","1,756","2,391,594","1,014","17,068,600",0,,399.67,"1,368","237,518,000,000","1,686",228.34,,"8,358,140",,29.88,"140,891,606",41.25,,0,Global South
Brazil,BRA,1988,,"278,944,000,000","1,942","2,377,396",976,"17,010,900",0,,856.52,"1,420","258,816,000,000","1,802",629.11,,"8,358,140",,29.98,"143,627,505",44.78,,0,Global South
Brazil,BRA,1989,,"323,998,000,000","2,214","2,363,198","1,148","19,410,800",0,,5844.98,"1,450","347,028,000,000","2,372",1430.72,,"8,358,140",,29.26,"146,328,305",48.37,,0,Global South
Brazil,BRA,1990,,"332,351,000,000","2,230","2,349,000","1,082","19,149,600",0,,9394.29,"1,461","390,726,000,000","2,622",2947.73,"59,178,068","8,358,140",,22.83,"149,003,225",60.5,,0,Global South
Brazil,BRA,1991,,"295,388,000,000","1,948","2,334,802","1,005","19,153,100",0,,913.47,"1,486","342,609,000,000","2,259",432.79,"60,632,288","8,358,140",,21.84,"151,648,007",60.55,,0,Global South
Brazil,BRA,1992,,"286,093,000,000","1,855","2,320,604","1,143","16,388,500",0.05,,1560.18,"1,494","328,188,000,000","2,128",951.96,"62,503,270","8,358,140",,23.31,"154,259,382",68.36,,0,Global South
Brazil,BRA,1993,,"318,856,000,000","2,033","2,306,406","1,284","16,535,600",1.01,,3293.5,"1,538","368,296,000,000","2,348",1927.38,"64,406,417","8,358,140",,26.05,"156,849,086",73.34,,0,Global South
Brazil,BRA,1994,,"458,381,000,000","2,875","2,292,208","1,469","17,898,600",22.07,,5175.24,"1,567","525,370,000,000","3,295",2075.89,"66,380,999","8,358,140",,23.72,"159,432,717",56.89,,0,Global South
Brazil,BRA,1995,,"678,905,000,000","4,190","2,278,050","1,582","20,196,100",36.64,,52.25,"1,634","769,333,000,000","4,748",66.01,"68,438,752","8,358,140",,14.54,"162,019,889",58.12,,0,Global South
Brazil,BRA,1996,,"742,008,000,000","4,508","2,279,087","1,645","22,011,500",42.41,,26.45,"1,687","850,426,000,000","5,166",15.76,"68,225,692","8,358,140",,13.07,"164,614,682",60.32,,0,Global South
Brazil,BRA,1997,,"765,176,000,000","4,576","2,280,124","1,790","24,307,000",45.35,,24.35,"1,762","883,206,000,000","5,282",6.93,"70,787,349","8,358,140",78.19,13.02,"167,209,046",60.61,,0,Global South
Brazil,BRA,1998,,"739,179,000,000","4,354","2,281,161","1,643","28,091,100",46.8,,28,"1,808","863,711,000,000","5,087",3.2,"72,687,381","8,358,140",86.36,12.16,"169,785,253",61.12,,0,Global South
Brazil,BRA,1999,98.07,"505,375,000,000","2,933","2,282,198","1,463","28,205,300",49.07,,26.02,"1,832","599,642,000,000","3,480",4.86,"75,014,919","8,358,140",80.44,12.31,"172,318,674",60.2,,0,Global South
Brazil,BRA,2000,,"561,370,000,000","3,212","2,283,235","1,728","31,287,784",52.53,312.54,17.2,"1,897","655,448,000,000","3,750",7.04,"77,377,185","8,358,140",56.83,13.13,"174,790,339",58.25,,0,Global South
Brazil,BRA,2001,98.85,"478,056,000,000","2,698","2,284,272","1,467","34,285,574",56.12,270.19,17.86,"1,748","559,984,000,000","3,160",6.84,"79,670,542","8,358,140",57.62,13.09,"177,196,051",57.71,,0,Global South
Brazil,BRA,2002,96.73,"433,476,000,000","2,414","2,285,309","1,540","35,889,538",60.87,246.95,19.14,"1,807","509,795,000,000","2,839",8.45,"82,226,244","8,358,140",62.88,12.36,"179,537,523",57.35,,0,Global South
Brazil,BRA,2003,94.3,"475,296,000,000","2,614","2,286,346","1,478","32,372,040",69.82,251.44,21.97,"1,882","558,234,000,000","3,070",14.71,"83,821,485","8,358,140",67.08,14.45,"181,809,244",56.36,,0,Global South
Brazil,BRA,2004,95.59,"565,379,000,000","3,073","2,287,383","1,499","35,263,795",74.43,295.53,15.42,"1,956","669,289,000,000","3,637",6.6,"86,393,585","8,358,140",54.93,15.1,"184,006,479",54.92,,0,Global South
Brazil,BRA,2005,96.08,"752,405,000,000","4,042","2,288,420","1,531","37,661,733",79.54,384.93,17.63,"2,016","891,634,000,000","4,790",6.87,"88,870,707","8,358,140",55.38,14.74,"186,127,108",56.08,,0,Global South
Brazil,BRA,2006,,"939,516,000,000","4,993","2,289,510","1,412","40,945,038",82.87,485.6,13.93,"2,072","1,107,630,000,000","5,886",4.18,"89,980,224","8,358,140",50.81,14.11,"188,167,353",57.14,,0,Global South
Brazil,BRA,2007,92.47,"1,190,700,000,000","6,263","2,296,718","1,478","45,286,990",85.89,602.69,10.58,"2,168","1,397,110,000,000","7,348",3.64,"91,126,146","8,358,140",43.72,14.15,"190,130,445",57.73,,0,Global South
Brazil,BRA,2008,98.54,"1,424,240,000,000","7,417","2,303,926","1,807","58,763,225",90.77,707.49,11.66,"2,230","1,695,860,000,000","8,831",5.68,"92,409,809","8,358,140",47.25,13.96,"192,030,362",56.8,,0,Global South
Brazil,BRA,2009,96.59,"1,435,920,000,000","7,406","2,311,134","1,782","67,945,578",95.2,721.77,9.28,"2,197","1,667,000,000,000","8,598",4.89,"94,205,652","8,358,140",44.65,13.06,"193,886,505",59.15,,0,Global South
Brazil,BRA,2010,,"1,861,240,000,000","9,510","2,318,342","1,302","74,627,064",100,896.7,8.87,"2,374","2,208,840,000,000","11,286",5.04,"94,040,209","8,358,140",39.99,12.72,"195,713,637",57.61,14.25,0,Global South
Brazil,BRA,2011,95.7,"2,211,000,000,000","11,194","2,325,550","1,294","87,860,363",106.64,"1,031.58",10.99,"2,431","2,616,160,000,000","13,245",6.64,"93,794,015","8,358,140",43.88,11.78,"197,514,541",57.57,14.85,0,Global South
Brazil,BRA,2012,98.55,"2,090,690,000,000","10,491","2,332,758","1,363","94,752,568",112.4,957.01,7.91,"2,501","2,465,230,000,000","12,370",5.4,"94,871,140","8,358,140",36.64,10.68,"199,287,292",58.73,14.33,0,Global South
Brazil,BRA,2013,97.32,"2,134,580,000,000","10,618","2,339,966","1,637","95,591,641",119.37,981.15,7.81,"2,569","2,472,820,000,000","12,300",6.2,"96,095,664","8,358,140",27.39,10.48,"201,035,904",59.68,14.13,0,Global South
Brazil,BRA,2014,97.44,"2,110,200,000,000","10,407","2,347,174","1,597","100,403,628",126.93,"1,017.05",10.02,"2,620","2,456,040,000,000","12,113",6.33,"97,184,947","8,358,140",32.01,10.34,"202,763,744",61.25,13.49,0,Global South
Brazil,BRA,2015,96.85,"1,563,370,000,000","7,646","2,354,382","1,494","102,039,359",138.39,785.26,12.62,,"1,802,210,000,000","8,814",9.03,"98,729,764","8,358,140",43.96,10.52,"204,471,759",62.31,13.63,0,Global South
Brazil,BRA,2016,97.2,"1,557,750,000,000","7,556","2,361,590","1,514","94,142,377",150.48,798.63,12.45,,"1,795,690,000,000","8,710",8.74,"99,749,646","8,358,140",52.1,10.79,"206,163,056",63.2,13.71,0,Global South
Brazil,BRA,2017,97.55,"1,782,130,000,000","8,575","2,368,786","1,737","96,395,709",155.67,940.37,8.51,,"2,063,510,000,000","9,929",3.45,"101,501,800","8,358,140",46.92,10.72,"207,833,825",63.34,13.61,0,Global South
Brazil,BRA,2018,,"1,626,200,000,000","7,763","2,368,788","1,846","102,109,977",161.37,866.16,6.87,,"1,916,930,000,000","9,151",3.66,"102,576,163","8,358,140",39.08,10.53,"209,469,320",62.65,13.94,0,Global South
Brazil,BRA,2019,,"1,602,260,000,000","7,592","2,368,788","1,521","102,917,546",167.4,853.39,5.43,,"1,873,290,000,000","8,876",3.73,"104,376,954","8,358,140",37.48,10.33,"211,049,519",63.07,13.74,0,Global South
Brazil,BRA,2020,,"1,233,090,000,000","5,801","2,368,788","1,210","45,405,756",172.77,,2.2,,"1,448,570,000,000","6,815",3.21,"96,539,743","8,358,140",29.04,9.66,"212,559,409",62.8,12.96,0,Global South
Brazil,BRA,2021,,,,,,,187.12,,4.35,,"1,608,980,000,000","7,519",8.3,"99,428,215",,30.02,9.65,"213,993,441",59.38,,0,Global South
United Arab Emirates,ARE,1972,,,,"2,120",,,,,,"1,314",,,,,"71,020",,,"330,968",,,1,Global South
United Arab Emirates,ARE,1973,,,,"2,130",,,,,,"1,700",,,,,"71,020",,,"394,625",,,1,Global South
United Arab Emirates,ARE,1974,,,,"2,140",2,"127,500",,,,"1,876",,,,,"71,020",,,"467,457",,,1,Global South
United Arab Emirates,ARE,1975,,,,"2,150",4,"173,000",,,,"2,322","14,720,672,507","26,848",,,"71,020",,0.91,"548,295",25.46,,1,Global South
United Arab Emirates,ARE,1976,,,,"2,160",7,"240,100",,,,"2,829","19,213,022,691","30,118",,,"71,020",,1.12,"637,926",27.64,,1,Global South
United Arab Emirates,ARE,1977,,,,"2,170",8,"299,800",,,,"3,737","24,871,775,165","33,823",,,"71,020",,2.74,"735,347",31.53,,1,Global South
United Arab Emirates,ARE,1978,79.68,,,"2,180",10,"374,500",,,,"4,190","23,775,831,783","28,457",,,"71,020",,3.43,"835,498",31.31,,1,Global South
United Arab Emirates,ARE,1979,,,,"2,190",14,"456,500",,,,"4,982","31,225,463,218","33,513",,,"71,020",,3.06,"931,752",28.1,,1,Global South
United Arab Emirates,ARE,1980,76.15,,,"2,230",26,"521,500",,,,"5,753","43,598,748,449","42,765",,,"71,020",,3.73,"1,019,507",26.85,,1,Global South
United Arab Emirates,ARE,1981,73.2,,,"2,270",21,"577,800",,,,"6,119","49,333,424,135","44,988",,,"71,020",,6.41,"1,096,602",31.09,,1,Global South
United Arab Emirates,ARE,1982,78.24,,,"2,270",22,"569,800",,,,"7,117","46,622,718,605","40,026",,,"71,020",,7.93,"1,164,816",36.21,,1,Global South
United Arab Emirates,ARE,1983,73.66,,,"2,320",24,"601,800",,,,"7,677","42,803,323,345","34,843",,,"71,020",,8.77,"1,228,457",37.87,,1,Global South
United Arab Emirates,ARE,1984,73.48,,,"2,320",31,"674,200",,,,"7,906","41,807,954,236","32,310",,,"71,020",,9.14,"1,293,970",36.35,,1,Global South
United Arab Emirates,ARE,1985,73.12,,,"2,350",33,"717,500",,,,"8,170","40,603,650,232","29,721",,,"71,020",,8.93,"1,366,165",37.82,,1,Global South
United Arab Emirates,ARE,1986,73.87,,,"2,380",49,"935,200",,,,"8,239","33,943,612,095","23,468",,,"71,020",,8.28,"1,446,386",46.66,,1,Global South
United Arab Emirates,ARE,1987,84.85,,,"2,380",68,"1,093,000",,,,"8,282","36,384,908,744","23,726",,,"71,020",,8.77,"1,533,526",44.18,,1,Global South
United Arab Emirates,ARE,1988,88.24,,,"2,390",96,"1,329,500",,,,"8,482","36,275,674,203","22,295",,,"71,020",,8.84,"1,627,068",45.79,,1,Global South
United Arab Emirates,ARE,1989,93,,,"2,390",118,"1,481,700",,,,"8,233","41,464,995,914","24,028",,,"71,020",,8.17,"1,725,676",43.73,,1,Global South
United Arab Emirates,ARE,1990,96.91,,,"2,850",145,"1,685,900",,,,"8,501","50,701,443,748","27,729",,"935,270","71,020",,7.49,"1,828,437",40.04,,1,Global South
United Arab Emirates,ARE,1991,97.43,,,"3,100",184,"2,041,800",,,,"8,151","51,552,165,622","26,612",,"1,006,732","71,020",,7.42,"1,937,159",51.92,,1,Global South
United Arab Emirates,ARE,1992,93.99,,,"3,390",267,"2,508,800",,,,"8,284","54,239,171,888","26,421",,"1,081,707","71,020",,7.58,"2,052,892",43.32,,1,Global South
United Arab Emirates,ARE,1993,90.43,,,"3,550",365,"2,936,300",,,,"9,099","55,625,170,253","25,597",,"1,162,427","71,020",,7.84,"2,173,135",47.04,,1,Global South
United Arab Emirates,ARE,1994,88.42,,,"3,720",466,"3,368,700",,,,"9,414","59,305,093,980","25,848",,"1,240,291","71,020",,6.59,"2,294,377",51.91,,1,Global South
United Arab Emirates,ARE,1995,88.89,,,"3,830",557,"3,550,500",,,,"9,403","65,743,666,576","27,222",,"1,318,509","71,020",,6.77,"2,415,099",52.67,,1,Global South
United Arab Emirates,ARE,1996,86.05,,,"3,870",651,"4,063,500",,,,"9,513","73,571,233,996","28,975",,"1,397,900","71,020",,6.64,"2,539,121",51.84,,1,Global South
United Arab Emirates,ARE,1997,82.45,,,"3,950",809,"4,720,400",,,,"9,926","78,839,008,445","29,513",,"1,483,687","71,020",,7.9,"2,671,361",52.57,0.99,1,Global South
United Arab Emirates,ARE,1998,82.99,,,"3,980",902,"5,263,700",,,,"11,232","75,674,336,283","26,900",,"1,573,119","71,020",,8.63,"2,813,214",57.8,1.08,1,Global South
United Arab Emirates,ARE,1999,,,,"5,160","1,130","5,840,300",,,,"12,219","84,445,473,111","28,471",,"1,666,634","71,020",,8.56,"2,966,029",55.65,1.12,1,Global South
United Arab Emirates,ARE,2000,,"95,019,677,050","30,318","5,470","1,456","6,893,085",,787.02,,"12,314","104,337,000,000","33,291",,"1,769,333","71,020",,9.07,"3,134,067",49.22,,1,Global South
United Arab Emirates,ARE,2001,,"95,576,448,759","28,939","5,620","1,631","7,675,845",,777.13,,"12,134","103,312,000,000","31,281",,"1,924,676","71,020",,13.31,"3,302,722",48.09,,1,Global South
United Arab Emirates,ARE,2002,,"98,356,536,440","28,273","5,660","2,079","9,667,005",,857.91,,"12,503","109,816,000,000","31,568",,"2,083,897","71,020",,13.06,"3,478,769",50.25,,1,Global South
United Arab Emirates,ARE,2003,,"109,548,000,000","29,512","5,540","2,773","11,609,840",,886.5,,"12,366","124,346,000,000","33,499",,"2,274,677","71,020",,12.26,"3,711,931",48.95,,1,Global South
United Arab Emirates,ARE,2004,,"131,443,000,000","32,307","5,540","3,734","14,314,326",,894.54,,"11,959","147,824,000,000","36,333",,"2,538,772","71,020",,11.51,"4,068,577",46.66,,1,Global South
United Arab Emirates,ARE,2005,,"153,268,000,000","33,405","5,570","4,642",,,913.36,,"12,280","180,617,000,000","39,365",,"2,903,680","71,020",,10.61,"4,588,222",42.96,,1,Global South
United Arab Emirates,ARE,2006,,"190,485,000,000","35,939","5,386","5,736",,,974.52,,"11,693","222,117,000,000","41,907",,"3,441,127","71,020",,9.66,"5,300,172",41,,1,Global South
United Arab Emirates,ARE,2007,93.7,"225,941,000,000","36,626","5,326","6,538",,86.95,"1,072.71",,"11,452","257,916,000,000","41,809",,"4,085,185","71,020",,9.03,"6,168,846",44.18,,1,Global South
United Arab Emirates,ARE,2008,,"264,743,000,000","37,343","5,396","9,289",,97.61,"1,303.14",,"11,294","315,475,000,000","44,499",12.25,"4,762,752","71,020",,8.6,"7,089,486",41.15,,1,Global South
United Arab Emirates,ARE,2009,,"216,614,000,000","27,359","3,879","8,960","31,761,631",99.13,"1,296.98",,"10,619","253,547,000,000","32,024",1.56,"5,376,864","71,020",,9.2,"7,917,368",46.92,,1,Global South
United Arab Emirates,ARE,2010,,"261,133,000,000","30,542","3,923","9,774","44,948,144",100,"1,314.63",,"10,610","289,787,000,000","33,893",0.88,"5,861,104","71,020",,7.95,"8,549,998",46.71,,1,Global South
